Object Name,Object Type,Location,Cluster Location,SLA Domain,Organization,Data Reduction (%),Dedup Ratio,Logical Data Reduction (%),Logical Dedup Ratio,Protected On,Total Local Storage (GB),Total Archive Storage (GB),Local Storage Growth (MB/day),Archive Storage Growth (MB/day)
ANR-TestApps,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,78.71,4.7,98.33,59.79,9/23/2018 16:00,32.7,0,250.4,0
ANR-TestCapture,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ANR,80.17,5.04,98.4,62.68,9/23/2018 16:00,23.1,0,141.7,0
ANR-TestCapture,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,80.17,5.04,98.4,62.68,9/23/2018 16:00,23.1,0,141.7,0
ANR-TestDev,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ANR,55.16,2.23,95.97,24.81,9/23/2018 16:00,30.3,0,175.9,0
ANR-TestDev,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,55.16,2.23,95.97,24.81,9/23/2018 16:00,30.3,0,175.9,0
ANR-TestSearch,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ANR,78.83,4.72,98.4,62.65,9/23/2018 16:00,18.9,0,96.4,0
ANR-TestSearch,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,78.83,4.72,98.4,62.65,9/23/2018 16:00,18.9,0,96.4,0
ANR-TestSP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ANR,41.36,1.71,89,9.09,9/23/2018 16:00,212.7,0,3767.7,0
ANR-TestSP,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,41.36,1.71,89,9.09,9/23/2018 16:00,212.7,0,3767.7,0
ANR-TestSQL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ANR,80.16,5.04,96.82,31.44,9/24/2018 4:20,388.3,0,4719.8,0
ANR-TestSQL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,80.16,5.04,96.82,31.44,9/24/2018 4:20,388.3,0,4719.8,0
ANR-testweb,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ANR,51.12,2.05,96.52,28.74,9/23/2018 16:00,210,0,283.4,0
ANR-testweb,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,51.12,2.05,96.52,28.74,9/23/2018 16:00,210,0,283.4,0
AOTADFS1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,75.11,4.02,97.61,41.9,10/19/2017 8:55,16.7,0,-84,0
AOTADFS1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,75.11,4.02,97.61,41.9,10/19/2017 8:55,16.7,0,-84,0
AOTADFS2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,70.44,3.38,97.33,37.47,10/19/2017 8:55,18.6,0,41.9,0
AOTADFS2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,70.44,3.38,97.33,37.47,10/19/2017 8:55,18.6,0,41.9,0
argus,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,91.76,12.14,99.27,137.63,8/24/2018 14:30,139.4,0,11.5,0
argus,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,91.76,12.14,99.27,137.63,8/24/2018 14:30,139.4,0,11.5,0
ATG-DC02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,AGO,77.42,4.43,97.92,48.05,7/27/2018 14:17,16.8,0,56.8,0
ATG-DC02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,77.42,4.43,97.92,48.05,7/27/2018 14:17,16.8,0,56.8,0
BGS-Lutron,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,89.92,9.92,99.25,134.12,8/18/2018 16:15,30,0,68,0
BGS-Lutron,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,89.92,9.92,99.25,134.12,8/18/2018 16:15,30,0,68,0
BGS-SIEMENS,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,95.65,22.99,99.5,200.33,8/18/2018 16:15,98.8,0,1377.7,0
BGS-SIEMENS,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,95.65,22.99,99.5,200.33,8/18/2018 16:15,98.8,0,1377.7,0
BGS-SQLDB,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,ADS,82.57,5.74,98.23,56.57,8/18/2018 16:15,29.6,0,-204.5,0
BGS-SQLDB,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,82.57,5.74,98.23,56.57,8/18/2018 16:15,29.6,0,-204.5,0
BIDRAPP01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,70.29,3.37,97.87,46.86,10/23/2017 7:41,25.7,0,-1.2,0
BIDRWEB01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,94.23,17.33,99.6,249.75,10/23/2017 7:41,3.2,0,0.1,0
blkpearl,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,99.01,100.94,99.92,1294.95,8/24/2018 14:30,0.9,0,-1.5,0
blkpearl,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,99.01,100.94,99.92,1294.95,8/24/2018 14:30,0.9,0,-1.5,0
BUDDRBUILD01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,92.89,14.06,99.53,210.96,10/23/2017 7:41,9.2,0,0,0
Call-APP01-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,VDOL,98.29,58.57,99.87,750.38,8/29/2018 9:39,14.9,0,-95.4,0
Call-APP01-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,98.29,58.57,99.87,750.38,8/29/2018 9:39,14.9,0,-95.4,0
Call-DB01-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,VDOL,97.74,44.25,99.7,329.53,9/4/2018 8:35,50,0,-0.4,0
Call-DB01-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,97.74,44.25,99.7,329.53,9/4/2018 8:35,50,0,-0.4,0
Call-DB2-VOIP-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,VDOL,97.82,45.77,99.84,628.43,9/4/2018 8:35,14.4,0,-69.2,0
Call-DB2-VOIP-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,97.82,45.77,99.84,628.43,9/4/2018 8:35,14.4,0,-69.2,0
Call-DC01-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,VDOL,91.62,11.94,99.38,160.13,9/4/2018 7:04,26.3,0,497.2,0
Call-DC01-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,91.62,11.94,99.38,160.13,9/4/2018 7:04,26.3,0,497.2,0
Call-DC02-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,VDOL,92.16,12.76,98.86,87.55,9/4/2018 7:04,48.1,0,1053,0
Call-DC02-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,92.16,12.76,98.86,87.55,9/4/2018 7:04,48.1,0,1053,0
Call-HS3-VOIP-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,VDOL,95.05,20.21,99.63,271.58,9/4/2018 8:35,15.5,0,-45.2,0
Call-HS3-VOIP-01,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,95.05,20.21,99.63,271.58,9/4/2018 8:35,15.5,0,-45.2,0
ciscomgmt,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,50.95,2.04,95.69,23.21,10/24/2017 8:45,32.4,0,7.4,0
ciscomgmt,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,50.95,2.04,95.69,23.21,10/24/2017 8:45,32.4,0,7.4,0
CS-Test2016-A,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,72.54,3.64,97.77,44.9,6/22/2018 12:06,16.7,0,145.3,0
CS-Test2016-B,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,88.69,8.84,99.18,121.98,6/22/2018 12:06,6.6,0,0,0
DFSFIREDB,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,50.15,2.01,92.38,13.12,12/27/2017 9:22,114.6,0,-29.9,0
DFSFIREDB,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,50.15,2.01,92.38,13.12,12/27/2017 9:22,114.6,0,-29.9,0
DFSFIREDEV,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,51.37,2.06,95.55,22.47,12/27/2017 9:22,31.1,0,-333.5,0
DFSFIREDEV,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,51.37,2.06,95.55,22.47,12/27/2017 9:22,31.1,0,-333.5,0
doepas1,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,98.85,86.73,99.91,1093.05,8/24/2018 14:30,1.1,0,1.3,0
doepas1,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,98.85,86.73,99.91,1093.05,8/24/2018 14:30,1.1,0,1.3,0
doepie1,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,EDU,95.91,24.48,99.67,298.58,8/24/2018 14:30,3.9,0,-3.1,0
doepie1,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,95.91,24.48,99.67,298.58,8/24/2018 14:30,3.9,0,-3.1,0
DPSCopyScan,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,52.76,2.12,95.23,20.97,10/24/2017 8:45,33.3,0,-70.6,0
DPSCopyScan,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,52.76,2.12,95.23,20.97,10/24/2017 8:45,33.3,0,-70.6,0
DPSDC01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,63.19,2.72,96.53,28.79,11/6/2017 7:36,26.1,0,-602.8,0
DPSDC01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,63.19,2.72,96.53,28.79,11/6/2017 7:36,26.1,0,-602.8,0
DPSDC03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,69.09,3.24,97.12,34.72,10/31/2017 14:29,21.6,0,9.4,0
DPSDC03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,69.09,3.24,97.12,34.72,10/31/2017 14:29,21.6,0,9.4,0
DPSDC04,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,62.64,2.68,94.26,17.41,10/26/2017 8:25,46.2,0,675.5,0
DPSDC04,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,62.64,2.68,94.26,17.41,10/26/2017 8:25,46.2,0,675.5,0
DPSDFS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,24.56,1.33,93.79,16.09,1/5/2018 14:09,5064.5,0,-1730.4,0
DPSDFS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,24.56,1.33,93.79,16.09,1/5/2018 14:09,5064.5,0,-1730.4,0
DPSDFS2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,26.62,1.36,94.44,17.99,11/6/2017 7:38,4094.6,0,1545.8,0
DPSDFS2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,26.62,1.36,94.44,17.99,11/6/2017 7:38,4094.6,0,1545.8,0
DPSDFS3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,21.76,1.28,94.59,18.48,10/27/2017 8:24,1382.1,0,43,0
DPSDFS3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,21.76,1.28,94.59,18.48,10/27/2017 8:24,1382.1,0,43,0
DPSDIRMAN,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,65.04,2.86,96.15,25.97,10/24/2017 8:45,26.9,0,-39.9,0
DPSDIRMAN,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,65.04,2.86,96.15,25.97,10/24/2017 8:45,26.9,0,-39.9,0
DPSDOCSTAR-A,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,82.23,5.63,98.5,66.58,1/24/2018 9:09,31.4,0,134.1,0
DPSDOCSTAR-A,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,82.23,5.63,98.5,66.58,1/24/2018 9:09,31.4,0,134.1,0
DPSDOCSTAR-E,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,85.98,7.13,98.92,92.95,1/24/2018 9:09,24.3,0,27.3,0
DPSDOCSTAR-E,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,85.98,7.13,98.92,92.95,1/24/2018 9:09,24.3,0,27.3,0
DPSDOCSTAR-F,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,83.84,6.19,98.74,79.22,1/24/2018 9:09,28.5,0,89,0
DPSDOCSTAR-F,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,83.84,6.19,98.74,79.22,1/24/2018 9:09,28.5,0,89,0
DPSDOCSTAR-S,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,88.99,9.08,99.19,122.98,1/31/2018 17:13,31,0,152.6,0
DPSDOCSTAR-S,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,88.99,9.08,99.19,122.98,1/31/2018 17:13,31,0,152.6,0
DPSEIOBOARD,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,46.45,1.87,94.71,18.89,10/24/2017 8:45,37,0,-105.8,0
DPSEIOBOARD,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,46.45,1.87,94.71,18.89,10/24/2017 8:45,37,0,-105.8,0
DPSENDPOINT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,7.01,1.08,73.48,3.77,10/24/2017 8:45,222.1,0,-1119.6,0
DPSENDPOINT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,7.01,1.08,73.48,3.77,10/24/2017 8:45,222.1,0,-1119.6,0
DPSETICKET1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,68.11,3.14,95.21,20.87,10/24/2017 8:45,38.6,0,1.8,0
DPSETICKET1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,68.11,3.14,95.21,20.87,10/24/2017 8:45,38.6,0,1.8,0
DPSETICKET2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,70.66,3.41,97.24,36.21,10/24/2017 8:45,19.3,0,-4.3,0
DPSETICKET2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,70.66,3.41,97.24,36.21,10/24/2017 8:45,19.3,0,-4.3,0
DPSFILEONQ,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,68.46,3.17,97.22,36.01,10/24/2017 8:45,20.9,0,-3.3,0
DPSFILEONQ,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,68.46,3.17,97.22,36.01,10/24/2017 8:45,20.9,0,-3.3,0
DPSFTP,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,74.9,3.98,97.62,42.07,10/24/2017 10:21,16.6,0,-28.9,0
DPSFTP,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,74.9,3.98,97.62,42.07,10/24/2017 10:21,16.6,0,-28.9,0
DPSGISETL,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,66.3,2.97,97.01,33.4,10/24/2017 10:21,49.5,0,64.9,0
DPSGISETL,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,66.3,2.97,97.01,33.4,10/24/2017 10:21,49.5,0,64.9,0
DPSGISMAP1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,77.93,4.53,98.46,64.77,10/29/2017 15:18,87,0,70.2,0
DPSGISMAP1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,77.93,4.53,98.46,64.77,10/29/2017 15:18,87,0,70.2,0
DPSGISMAP2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,85.14,6.73,98.95,95.17,10/27/2017 8:26,50.2,0,55.2,0
DPSGISMAP2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,85.14,6.73,98.95,95.17,10/27/2017 8:26,50.2,0,55.2,0
DPSGISMAP3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,92.19,12.8,99.43,174.15,10/25/2017 8:48,30.2,0,182.7,0
DPSGISMAP3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,92.19,12.8,99.43,174.15,10/25/2017 8:48,30.2,0,182.7,0
DPSGISWEB1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,67.93,3.12,97.02,33.56,10/25/2017 8:48,20.8,0,21.5,0
DPSGISWEB1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,67.93,3.12,97.02,33.56,10/25/2017 8:48,20.8,0,21.5,0
DPSGISWEB2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,62.4,2.66,96.58,29.23,10/24/2017 10:21,23.9,0,-8.3,0
DPSGISWEB2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,62.4,2.66,96.58,29.23,10/24/2017 10:21,23.9,0,-8.3,0
DPSLICENSE,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,62.51,2.67,96.64,29.74,10/25/2017 8:48,25.3,0,36.8,0
DPSLICENSE,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,62.51,2.67,96.64,29.74,10/25/2017 8:48,25.3,0,36.8,0
DPSLPR,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,57.26,2.34,96.56,29.09,10/30/2017 8:36,633.3,0,-15,0
DPSLPR,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,57.26,2.34,96.56,29.09,10/30/2017 8:36,633.3,0,-15,0
DPSNETMOTION,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,78.78,4.71,97.95,48.78,10/25/2017 8:48,22.9,0,-52.4,0
DPSNETMOTION,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,78.78,4.71,97.95,48.78,10/25/2017 8:48,22.9,0,-52.4,0
DPSNEXTEST,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,78.4,4.63,98.36,60.81,10/25/2017 8:48,30.6,0,-64.1,0
DPSNEXTEST,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,78.4,4.63,98.36,60.81,10/25/2017 8:48,30.6,0,-64.1,0
DPSOJBCADP1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,60.85,2.55,96.32,27.15,10/29/2017 15:19,41.1,0,14.6,0
DPSOJBCADP1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,60.85,2.55,96.32,27.15,10/29/2017 15:19,41.1,0,14.6,0
DPSOJBCADP2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,61.48,2.6,89.97,9.97,10/25/2017 8:48,146.5,0,2043.8,0
DPSOJBCADP2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,61.48,2.6,89.97,9.97,10/25/2017 8:48,146.5,0,2043.8,0
DPSPRINTSRV,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,59.16,2.45,95.98,24.85,10/25/2017 8:48,30.2,0,-689.6,0
DPSPRINTSRV,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,59.16,2.45,95.98,24.85,10/25/2017 8:48,30.2,0,-689.6,0
DPSRSA,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,81.5,5.41,98.47,65.55,10/19/2017 8:55,25.5,0,12.7,0
DPSRSA,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,81.5,5.41,98.47,65.55,10/19/2017 8:55,25.5,0,12.7,0
DPSSQLENT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,19.14,1.24,85.81,7.05,1/21/2018 21:27,2045.5,0,284.2,0
DPSSQLENT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,19.14,1.24,85.81,7.05,1/21/2018 21:27,2045.5,0,284.2,0
DPSSQLENT1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,47.28,1.9,95.49,22.16,1/29/2018 8:34,981.5,0,41,0
DPSSQLENT1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,47.28,1.9,95.49,22.16,1/29/2018 8:34,981.5,0,41,0
DPSSQLENT2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,34.22,1.52,91.19,11.35,1/8/2018 7:36,296.5,0,-28.1,0
DPSSQLENT2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,34.22,1.52,91.19,11.35,1/8/2018 7:36,296.5,0,-28.1,0
DPSVFLFA,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,84.31,6.37,97.82,45.87,10/25/2017 8:48,42.1,0,-52.9,0
DPSVFLFA,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,84.31,6.37,97.82,45.87,10/25/2017 8:48,42.1,0,-52.9,0
DPSVIBRS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,63.59,2.75,96.91,32.31,10/26/2017 8:19,37.2,0,23.2,0
DPSVIBRS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,63.59,2.75,96.91,32.31,10/26/2017 8:19,37.2,0,23.2,0
DPSVJISSADS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,61.31,2.58,93.87,16.33,10/26/2017 8:19,108.5,0,-193.8,0
DPSVJISSADS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,61.31,2.58,93.87,16.33,10/26/2017 8:19,108.5,0,-193.8,0
DPSWSUS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,DPS,93.76,16.03,98.63,72.98,10/19/2018 13:59,22.8,0,3800.8,0
DPSWSUS,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,93.76,16.03,98.63,72.98,10/19/2018 13:59,22.8,0,3800.8,0
E911-AGSNL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,E911,44.96,1.82,95.24,20.99,7/27/2018 14:18,160.6,0,313.6,0
E911-AGSNL,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,44.96,1.82,95.24,20.99,7/27/2018 14:18,160.6,0,313.6,0
E911-DC1,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,E911,49.61,1.98,95.05,20.19,7/27/2018 14:18,276.5,0,-309.7,0
E911-DC1,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,49.61,1.98,95.05,20.19,7/27/2018 14:18,276.5,0,-309.7,0
E911-GIS,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,E911,62.45,2.66,96.85,31.73,7/27/2018 14:18,114,0,17.2,0
E911-GIS,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,62.45,2.66,96.85,31.73,7/27/2018 14:18,114,0,17.2,0
EAG-JonTestpfSenseVM,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Local,TV Two Weeks,Global,66.82,3.01,97.67,42.91,7/16/2018 15:43,18.8,0,-217.6,0
EAGMDC01,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,65.93,2.94,96.27,26.79,1/9/2018 14:06,26.1,0,-162.5,0
eagmemcmon-4.1,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,96.66,29.93,99.77,443.89,1/9/2018 14:06,4.8,0,0.1,0
eagmesrs,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,92.81,13.91,99.37,159.93,1/9/2018 14:06,5.6,0,35.1,0
eagmsecret01,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,69.65,3.29,97.31,37.18,3/12/2018 17:14,33.2,0,-160.5,0
eagmtvepsc,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,88.86,8.98,99.11,112.37,1/9/2018 14:06,7.4,0,-6.9,0
eagmtvrubrikproxy,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,84.64,6.51,98.8,83.34,7/12/2018 10:48,2.9,0,4.2,0
eagmtvvca,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,94.62,18.6,99.6,252.95,1/9/2018 14:06,14.3,0,7.6,0
eagmwsus01,vSphere VM,eagmtvvca.ea.dii.state.vt.us,Local,TV Two Weeks,Global,16.55,1.2,93.76,16.03,3/27/2018 13:05,398.6,0,296.3,0
