"Object Name","Object Type","Location","Cluster Location","SLA Domain","Organization","Data Reduction (%)","Dedup Ratio","Logical Data Reduction (%)","Logical Dedup Ratio","Protected On","Total Local Storage (GB)","Total Archive Storage (GB)","Local Storage Growth (MB/day)","Archive Storage Growth (MB/day)"
"Call-DC02-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","VDOL","92.19","12.80","98.86","87.89","2018-09-04 07:04:48","47.9","0.0","1096.1","0.0"
"Call-DC02-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","92.19","12.80","98.86","87.89","2018-09-04 07:04:48","47.9","0.0","1096.1","0.0"
"ERP-HRDRAPP02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","63.28","2.72","97.29","36.89","2017-10-23 07:41:44","48.0","0.0","20.8","0.0"
"ENT-AADSync","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","69.48","3.28","96.76","30.88","2018-07-06 10:27:34","48.7","0.0","132.3","0.0"
"ENT-AADSync","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","69.48","3.28","96.76","30.88","2018-07-06 10:27:34","48.7","0.0","132.3","0.0"
"ENT-DCVSMS04","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","76.81","4.31","95.93","24.56","2018-08-18 16:13:45","49.0","0.0","582.8","0.0"
"ENT-DCVSMS04","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","76.81","4.31","95.93","24.56","2018-08-18 16:13:45","49.0","0.0","582.8","0.0"
"DPSGISETL","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","66.53","2.99","97.03","33.64","2017-10-24 10:21:16","49.2","0.0","-96.5","0.0"
"DPSGISETL","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","66.53","2.99","97.03","33.64","2017-10-24 10:21:16","49.2","0.0","-96.5","0.0"
"JUD-OP-IMG02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","96.79","31.14","99.53","213.34","2018-07-16 12:23:12","49.3","0.0","978.9","0.0"
"JUD-OP-IMG02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.79","31.14","99.53","213.34","2018-07-16 12:23:12","49.3","0.0","978.9","0.0"
"JUD-OP-JOB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","80.21","5.05","96.92","32.52","2018-07-16 11:43:31","49.5","0.0","644.0","0.0"
"JUD-OP-JOB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","80.21","5.05","96.92","32.52","2018-07-16 11:43:31","49.5","0.0","644.0","0.0"
"JUD-ONP-TRAIN-PORT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","89.12","9.19","98.34","60.19","2018-08-28 08:14:28","49.9","0.0","36.0","0.0"
"JUD-ONP-TRAIN-PORT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","89.12","9.19","98.34","60.19","2018-08-28 08:14:28","49.9","0.0","36.0","0.0"
"DPSGISMAP2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","85.20","6.75","98.95","95.36","2017-10-27 08:26:19","50.1","0.0","-32.2","0.0"
"DPSGISMAP2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","85.20","6.75","98.95","95.36","2017-10-27 08:26:19","50.1","0.0","-32.2","0.0"
"FTPDR","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","61.26","2.58","97.41","38.56","2017-10-24 07:25:16","50.1","0.0","5.0","0.0"
"EDU-IES4","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","50.36","2.01","96.00","25.02","2018-08-24 14:30:32","50.6","0.0","16.2","0.0"
"EDU-IES4","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","50.36","2.01","96.00","25.02","2018-08-24 14:30:32","50.6","0.0","16.2","0.0"
"AGR-DBTest2008","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","AGR","72.12","3.59","97.60","41.62","2018-08-17 10:08:35","50.9","0.0","59.1","0.0"
"AGR-DBTest2008","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","72.12","3.59","97.60","41.62","2018-08-17 10:08:35","50.9","0.0","59.1","0.0"
"PSBD-ProEcMapp1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","69.25","3.25","97.25","36.42","2018-07-06 10:28:23","51.0","0.0","-678.9","0.0"
"EDU-DC1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","63.17","2.72","96.54","28.89","2018-08-24 14:30:32","52.0","0.0","20.1","0.0"
"EDU-DC1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","63.17","2.72","96.54","28.89","2018-08-24 14:30:32","52.0","0.0","20.1","0.0"
"ACCD-CDS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ACCD","53.07","2.13","95.62","22.83","2018-09-24 04:21:19","52.7","0.0","329.7","0.0"
"ACCD-CDS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","53.07","2.13","95.62","22.83","2018-09-24 04:21:19","52.7","0.0","329.7","0.0"
"EDU-DC2","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","64.53","2.82","96.50","28.53","2018-08-24 14:30:32","52.7","0.0","128.6","0.0"
"EDU-DC2","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","64.53","2.82","96.50","28.53","2018-08-24 14:30:32","52.7","0.0","128.6","0.0"
"ERP-SPLUNK","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","66.29","2.97","96.49","28.50","2018-07-19 10:33:47","52.8","0.0","353.0","0.0"
"ERP-SPLUNK","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","66.29","2.97","96.49","28.50","2018-07-19 10:33:47","52.8","0.0","353.0","0.0"
"JUD-OP-PORT02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","85.32","6.81","97.80","45.52","2018-07-16 11:53:29","53.1","0.0","959.6","0.0"
"JUD-OP-PORT02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","85.32","6.81","97.80","45.52","2018-07-16 11:53:29","53.1","0.0","959.6","0.0"
"JUD-OP-IMG01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","93.94","16.51","99.52","209.50","2018-08-28 08:14:28","53.9","0.0","112.1","0.0"
"JUD-OP-IMG01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","93.94","16.51","99.52","209.50","2018-08-28 08:14:28","53.9","0.0","112.1","0.0"
"JUD-Jury-APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","46.88","1.88","95.77","23.66","2018-08-28 08:14:27","54.5","0.0","-33.8","0.0"
"JUD-Jury-APP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","46.88","1.88","95.77","23.66","2018-08-28 08:14:27","54.5","0.0","-33.8","0.0"
"ERP-FMDREP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","80.54","5.14","98.63","72.99","2017-10-23 07:41:44","55.2","0.0","-0.1","0.0"
"JUD-OP-PORT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","84.66","6.52","97.55","40.83","2018-07-16 11:53:29","55.2","0.0","1552.1","0.0"
"JUD-OP-PORT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","84.66","6.52","97.55","40.83","2018-07-16 11:53:29","55.2","0.0","1552.1","0.0"
"AGR-DBProd2008","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","AGR","75.10","4.02","97.59","41.57","2018-08-17 10:08:35","55.3","0.0","699.7","0.0"
"AGR-DBProd2008","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","75.10","4.02","97.59","41.57","2018-08-17 10:08:35","55.3","0.0","699.7","0.0"
"JUD-OP-WF01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","76.50","4.26","96.31","27.13","2018-07-16 11:53:29","55.4","0.0","927.2","0.0"
"JUD-OP-WF01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","76.50","4.26","96.31","27.13","2018-07-16 11:53:29","55.4","0.0","927.2","0.0"
"PSB-DevEcrtApp1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","74.50","3.92","97.90","47.56","2018-07-06 10:28:24","55.6","0.0","-182.5","0.0"
"JUD-EFILE-DB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","82.41","5.69","98.48","65.79","2018-08-28 08:14:28","56.0","0.0","73.3","0.0"
"JUD-EFILE-DB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","82.41","5.69","98.48","65.79","2018-08-28 08:14:28","56.0","0.0","73.3","0.0"
"ERP-FMTRNAPP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","76.07","4.18","96.51","28.61","2018-08-27 12:41:43","56.3","0.0","144.9","0.0"
"ERP-FMTRNAPP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","76.07","4.18","96.51","28.61","2018-08-27 12:41:43","56.3","0.0","144.9","0.0"
"VICCrimeNtel2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","52.84","2.12","96.11","25.73","2017-10-23 07:29:10","56.3","0.0","-44.8","0.0"
"VICCrimeNtel2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","52.84","2.12","96.11","25.73","2017-10-23 07:29:10","56.3","0.0","-44.8","0.0"
"ENT-LDSD-App","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","55.16","2.23","96.49","28.47","2018-08-18 16:14:22","56.6","0.0","43.0","0.0"
"ENT-LDSD-App","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","55.16","2.23","96.49","28.47","2018-08-18 16:14:22","56.6","0.0","43.0","0.0"
"ERP-DSHEPARD-VM","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","52.93","2.12","93.38","15.11","2018-06-22 12:07:21","56.8","0.0","-209.5","0.0"
"ERP-DSHEPARD-VM","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","52.93","2.12","93.38","15.11","2018-06-22 12:07:21","56.8","0.0","-209.5","0.0"
"JUD-APP05","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","47.62","1.91","95.25","21.05","2018-08-28 08:14:27","57.1","0.0","215.7","0.0"
"JUD-APP05","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","47.62","1.91","95.25","21.05","2018-08-28 08:14:27","57.1","0.0","215.7","0.0"
"PSD-ProEcrtApp1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","68.48","3.17","96.95","32.79","2018-07-06 10:28:25","57.3","0.0","-1053.4","0.0"
"ERP-KJAQUISH-VM","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","49.31","1.97","93.25","14.81","2018-06-22 12:07:21","58.0","0.0","-251.5","0.0"
"ERP-KJAQUISH-VM","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","49.31","1.97","93.25","14.81","2018-06-22 12:07:21","58.0","0.0","-251.5","0.0"
"JUD-OP-FS02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","76.97","4.34","96.40","27.74","2018-07-16 11:43:31","58.1","0.0","594.1","0.0"
"JUD-OP-FS02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","76.97","4.34","96.40","27.74","2018-07-16 11:43:31","58.1","0.0","594.1","0.0"
"ERP-FMDRWEB03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","47.92","1.92","93.20","14.71","2017-10-23 07:41:44","58.4","0.0","0.1","0.0"
"ENT-LDSD-Web","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","52.09","2.09","96.25","26.65","2018-08-18 16:14:22","60.4","0.0","-24.8","0.0"
"ENT-LDSD-Web","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","52.09","2.09","96.25","26.65","2018-08-18 16:14:22","60.4","0.0","-24.8","0.0"
"AGR-ProdDB02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","AGR","59.07","2.44","96.99","33.19","2018-08-17 10:08:35","60.7","0.0","1.8","0.0"
"AGR-ProdDB02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","59.07","2.44","96.99","33.19","2018-08-17 10:08:35","60.7","0.0","1.8","0.0"
"JUD-OP-DB02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","95.60","22.72","99.62","266.07","2018-09-05 12:49:57","61.1","0.0","-87.5","0.0"
"JUD-OP-DB02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","95.60","22.72","99.62","266.07","2018-09-05 12:49:57","61.1","0.0","-87.5","0.0"
"JUD-OP-EFILE02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","88.01","8.34","97.58","41.36","2018-07-27 10:22:53","62.3","0.0","1047.0","0.0"
"JUD-OP-EFILE02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","88.01","8.34","97.58","41.36","2018-07-27 10:22:53","62.3","0.0","1047.0","0.0"
"JUD-App03","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","74.37","3.90","96.70","30.31","2018-08-28 08:14:28","63.8","0.0","964.4","0.0"
"JUD-App03","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","74.37","3.90","96.70","30.31","2018-08-28 08:14:28","63.8","0.0","964.4","0.0"
"ERP-HRDRAPP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","50.88","2.04","96.10","25.66","2017-10-23 07:41:44","64.4","0.0","14.5","0.0"
"JUD-IMProxy","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","62.70","2.68","97.48","39.73","2018-08-28 08:14:28","64.9","0.0","-0.1","0.0"
"JUD-IMProxy","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","62.70","2.68","97.48","39.73","2018-08-28 08:14:28","64.9","0.0","-0.1","0.0"
"AGO-R2D2","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","AGO","50.27","2.01","91.29","11.48","2018-07-27 14:17:55","65.4","0.0","-853.0","0.0"
"AGO-R2D2","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","50.27","2.01","91.29","11.48","2018-07-27 14:17:55","65.4","0.0","-853.0","0.0"
"ENT-DCVSMS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","54.03","2.18","94.53","18.29","2018-08-18 16:13:45","65.7","0.0","-16.2","0.0"
"ENT-DCVSMS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","54.03","2.18","94.53","18.29","2018-08-18 16:13:45","65.7","0.0","-16.2","0.0"
"ENT-DCVSMS02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","69.34","3.26","94.53","18.29","2018-08-18 16:13:45","65.8","0.0","1074.3","0.0"
"ENT-DCVSMS02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","69.34","3.26","94.53","18.29","2018-08-18 16:13:45","65.8","0.0","1074.3","0.0"
"VEPARDSTESTWB1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","58.41","2.40","96.59","29.36","2017-10-29 15:21:09","66.6","0.0","-105.7","0.0"
"VEPARDSTESTWB1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","58.41","2.40","96.59","29.36","2017-10-29 15:21:09","66.6","0.0","-105.7","0.0"
"ERP-HRDREP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","59.87","2.49","97.23","36.08","2017-10-23 07:41:44","67.0","0.0","1.1","0.0"
"VCAMP","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","70.52","3.39","97.98","49.48","2017-10-26 08:18:18","68.4","0.0","0.1","0.0"
"VCAMP","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","70.52","3.39","97.98","49.48","2017-10-26 08:18:18","68.4","0.0","0.1","0.0"
"ENT-ISM-UAT","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","81.24","5.33","97.71","43.66","2018-08-18 16:14:22","68.9","0.0","1227.1","0.0"
"ENT-ISM-UAT","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","81.24","5.33","97.71","43.66","2018-08-18 16:14:22","68.9","0.0","1227.1","0.0"
"PSBD-DevEcMapp1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","85.96","7.12","98.98","97.68","2018-07-06 10:28:24","69.5","0.0","-118.9","0.0"
"JUD-CMS-WSUS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","89.75","9.76","98.99","99.32","2018-07-16 12:53:29","69.7","0.0","851.8","0.0"
"JUD-CMS-WSUS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","89.75","9.76","98.99","99.32","2018-07-16 12:53:29","69.7","0.0","851.8","0.0"
"JUD-Tyler01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","93.55","15.50","99.11","112.32","2018-08-28 08:14:27","71.7","0.0","824.4","0.0"
"JUD-Tyler01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","93.55","15.50","99.11","112.32","2018-08-28 08:14:27","71.7","0.0","824.4","0.0"
"JUD-ONP-TESTA-PORT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","85.46","6.88","97.07","34.18","2018-07-16 12:53:30","75.4","0.0","1686.4","0.0"
"JUD-ONP-TESTA-PORT01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","85.46","6.88","97.07","34.18","2018-07-16 12:53:30","75.4","0.0","1686.4","0.0"
"JUD-vciconnect","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","61.07","2.57","97.38","38.22","2018-08-28 08:14:27","75.9","0.0","-0.0","0.0"
"JUD-vciconnect","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","61.07","2.57","97.38","38.22","2018-08-28 08:14:27","75.9","0.0","-0.0","0.0"
"eagwdgwozdztv","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","37.98","1.61","93.62","15.66","2018-01-09 14:06:52","76.8","0.0","-58.8","0.0"
"AGR-Milk","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","AGR","64.05","2.78","97.34","37.65","2018-08-17 10:08:35","78.2","0.0","15.3","0.0"
"AGR-Milk","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","64.05","2.78","97.34","37.65","2018-08-17 10:08:35","78.2","0.0","15.3","0.0"
"ENT-LDSD-UAT","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","68.64","3.19","97.66","42.81","2018-08-18 16:14:22","79.0","0.0","24.3","0.0"
"ENT-LDSD-UAT","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","68.64","3.19","97.66","42.81","2018-08-18 16:14:22","79.0","0.0","24.3","0.0"
"JUD-OP-DBJ1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","93.37","15.08","99.52","209.54","2018-08-28 08:14:27","79.3","0.0","183.0","0.0"
"JUD-OP-DBJ1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","93.37","15.08","99.52","209.54","2018-08-28 08:14:27","79.3","0.0","183.0","0.0"
"ENT-SP-WEB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","60.61","2.54","96.53","28.83","2018-08-18 16:15:01","80.1","0.0","-32.1","0.0"
"ENT-SP-WEB","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","60.61","2.54","96.53","28.83","2018-08-18 16:15:01","80.1","0.0","-32.1","0.0"
"ERPDR-FS-FTP","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","56.94","2.32","96.52","28.76","2017-10-24 07:25:16","82.1","0.0","-23.6","0.0"
"PSBD-ProdFiles1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","69.41","3.27","97.66","42.72","2018-07-06 10:28:23","82.9","0.0","138.4","0.0"
"ENT-Footprints-2003","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","76.72","4.30","97.76","44.58","2018-08-18 16:15:01","85.6","0.0","-250.2","0.0"
"ENT-Footprints-2003","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","76.72","4.30","97.76","44.58","2018-08-18 16:15:01","85.6","0.0","-250.2","0.0"
"DPSGISMAP1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","77.94","4.53","98.45","64.63","2017-10-29 15:18:45","87.2","0.0","19.7","0.0"
"DPSGISMAP1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","77.94","4.53","98.45","64.63","2017-10-29 15:18:45","87.2","0.0","19.7","0.0"
"ANR-MARS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ANR","75.58","4.10","98.23","56.55","2018-09-23 16:00:38","88.9","0.0","370.5","0.0"
"ANR-MARS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","75.58","4.10","98.23","56.55","2018-09-23 16:00:38","88.9","0.0","370.5","0.0"
"PSB-ProEcrtWeb1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","44.20","1.79","94.99","19.98","2018-07-06 10:28:24","90.3","0.0","-64.2","0.0"
"BGS-SIEMENS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ADS","95.84","24.04","99.53","210.57","2018-08-18 16:15:19","94.0","0.0","1263.9","0.0"
"BGS-SIEMENS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","95.84","24.04","99.53","210.57","2018-08-18 16:15:19","94.0","0.0","1263.9","0.0"
"AGR-DBTest2012","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","AGR","42.06","1.73","95.69","23.20","2018-08-17 10:08:35","97.2","0.0","41.6","0.0"
"AGR-DBTest2012","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","42.06","1.73","95.69","23.20","2018-08-17 10:08:35","97.2","0.0","41.6","0.0"
"Mater","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","EDU","88.23","8.50","98.84","86.50","2018-08-24 14:30:32","102.4","0.0","-177.2","0.0"
"Mater","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","88.23","8.50","98.84","86.50","2018-08-24 14:30:32","102.4","0.0","-177.2","0.0"
"ACCD-CMS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ACCD","62.88","2.69","92.32","13.02","2018-09-24 04:21:19","105.5","0.0","2194.4","0.0"
"ACCD-CMS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","62.88","2.69","92.32","13.02","2018-09-24 04:21:19","105.5","0.0","2194.4","0.0"
"eagpvrops03","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","86.68","7.51","98.50","66.45","2018-05-16 11:54:37","107.3","0.0","107.3","0.0"
"eagpvrops02","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","Global","86.19","7.24","98.36","61.11","2018-05-03 17:07:27","108.3","0.0","33.8","0.0"
"DPSVJISSADS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","DPS","61.40","2.59","93.85","16.25","2017-10-26 08:19:21","109.0","0.0","-230.1","0.0"
"DPSVJISSADS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","61.40","2.59","93.85","16.25","2017-10-26 08:19:21","109.0","0.0","-230.1","0.0"
"VCGIDEVAPP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","VCGI","44.41","1.80","92.06","12.59","2018-07-25 11:42:40","109.2","0.0","54.4","0.0"
"VCGIDEVAPP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","44.41","1.80","92.06","12.59","2018-07-25 11:42:40","109.2","0.0","54.4","0.0"
"VTADS-Saffron","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","JUD","77.37","4.42","97.68","43.18","2018-08-28 08:14:27","113.4","0.0","-27.3","0.0"
"VTADS-Saffron","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","77.37","4.42","97.68","43.18","2018-08-28 08:14:27","113.4","0.0","-27.3","0.0"
"ERP-FMPLG01-new","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ERP","96.05","25.29","99.73","367.47","2018-08-27 13:12:02","113.7","0.0","529.5","0.0"
"ERP-FMPLG01-new","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","Global","96.05","25.29","99.73","367.47","2018-08-27 13:12:02","113.7","0.0","529.5","0.0"
"ACCDDEV","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","ACCD","38.98","1.64","94.20","17.23","2018-09-24 04:20:56","114.0","0.0","704.6","0.0"
