Object Name,Object Type,Location,Cluster Location,SLA Domain,Organization,Data Reduction (%),Dedup Ratio,Logical Data Reduction (%),Logical Dedup Ratio,Protected On,Total Local Storage (GB),Total Archive Storage (GB),Local Storage Growth (MB/day),Archive Storage Growth (MB/day)
ENT-Citrix-MGMT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,DII - EAS,71.77,3.54,97.47,39.6,10/24/2017 8:23,22.8,0,37.1,0
ENT-Citrix-MGMT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,71.77,3.54,97.47,39.6,10/24/2017 8:23,22.8,0,37.1,0
ENT-CITRIX-NS01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,92.44,13.23,99.39,162.62,5/18/2018 14:19,2.8,0,-0.7,0
ENT-CITRIX-NS01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,DII - EAS,92.44,13.23,99.39,162.62,5/18/2018 14:19,2.8,0,-0.7,0
ENT-CITRIX-NS01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,92.44,13.23,99.39,162.62,5/18/2018 14:19,2.8,0,-0.7,0
Ent-Citrix-SQL1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,78.06,4.56,96.61,29.54,10/24/2017 8:23,45.8,0,242,0
Ent-Citrix-SQL1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,DII - EAS,78.06,4.56,96.61,29.54,10/24/2017 8:23,45.8,0,242,0
Ent-Citrix-SQL1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,78.06,4.56,96.61,29.54,10/24/2017 8:23,45.8,0,242,0
Ent-Citrix-XA00,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,63.91,2.77,96.57,29.14,10/24/2017 8:23,67.1,0,95.6,0
Ent-Citrix-XA00,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,DII - EAS,63.91,2.77,96.57,29.14,10/24/2017 8:23,67.1,0,95.6,0
Ent-Citrix-XA00,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,63.91,2.77,96.57,29.14,10/24/2017 8:23,67.1,0,95.6,0
Ent-Citrix-XA01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,60,2.5,92.59,13.49,10/24/2017 8:23,155.2,0,341.6,0
Ent-Citrix-XA01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,DII - EAS,60,2.5,92.59,13.49,10/24/2017 8:23,155.2,0,341.6,0
Ent-Citrix-XA01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,60,2.5,92.59,13.49,10/24/2017 8:23,155.2,0,341.6,0
Ent-Citrix-XA02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,57.33,2.34,92.96,14.2,10/24/2017 8:23,147.4,0,2505,0
Ent-Citrix-XA02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,DII - EAS,57.33,2.34,92.96,14.2,10/24/2017 8:23,147.4,0,2505,0
Ent-Citrix-XA02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,57.33,2.34,92.96,14.2,10/24/2017 8:23,147.4,0,2505,0
ENT-Citrix-XA03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,55.24,2.23,95.52,22.34,10/24/2017 8:23,87.5,0,210.5,0
ENT-Citrix-XA03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,DII - EAS,55.24,2.23,95.52,22.34,10/24/2017 8:23,87.5,0,210.5,0
ENT-Citrix-XA03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Global,55.24,2.23,95.52,22.34,10/24/2017 8:23,87.5,0,210.5,0
ENT-Citrix-XA04,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,Dave Fortin,78.26,4.6,96.34,27.34,10/24/2017 8:23,71.5,0,132.5,0
ENT-Citrix-XA04,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,DII - EAS,78.26,4.6,96.34,27.34,10/24/2017 8:23,71.5,0,132.5,0
