"Object Name","Object Type","Location","Cluster Location","SLA Domain","Organization","Data Reduction (%)","Dedup Ratio","Logical Data Reduction (%)","Logical Dedup Ratio","Protected On","Total Local Storage (GB)","Total Archive Storage (GB)","Local Storage Growth (MB/day)","Archive Storage Growth (MB/day)"
"TAX-PRINTERS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","75.92","4.15","97.98","49.48","2018-01-24 10:02:00","27.3","0.0","-88.6","0.0"
"TAX-PRINTERS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","75.92","4.15","97.98","49.48","2018-01-24 10:02:00","27.3","0.0","-88.6","0.0"
"TAX-GTTAPWEBP2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","65.49","2.90","96.29","26.97","2018-01-24 09:55:40","27.9","0.0","28.9","0.0"
"TAX-GTTAPWEBP2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","65.49","2.90","96.29","26.97","2018-01-24 09:55:40","27.9","0.0","28.9","0.0"
"All","NAS Fileset","\\10.244.1.146\ADM","Local","NL Two Weeks NAS","Global","48.59","1.95","96.50","28.55","2018-01-15 13:14:54","27.9","0.0","5.1","0.0"
"HRUATREP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","56.34","2.29","96.28","26.89","2017-10-23 07:38:51","28.0","0.0","-41.8","0.0"
"HRUATREP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","56.34","2.29","96.28","26.89","2017-10-23 07:38:51","28.0","0.0","-41.8","0.0"
"Azuretest01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","96.10","25.66","99.73","368.16","2017-10-06 14:37:32","28.0","0.0","-1.8","0.0"
"Azuretest01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","96.10","25.66","99.73","368.16","2017-10-06 14:37:32","28.0","0.0","-1.8","0.0"
"ERP-JHACKNEY-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","50.64","2.03","96.49","28.53","2017-10-24 08:27:14","28.2","0.0","-0.0","0.0"
"ERP-JHACKNEY-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","50.64","2.03","96.49","28.53","2017-10-24 08:27:14","28.2","0.0","-0.0","0.0"
"FMUATWEB03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","52.41","2.10","96.21","26.41","2017-10-23 07:38:51","28.5","0.0","-15.3","0.0"
"FMUATWEB03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","52.41","2.10","96.21","26.41","2017-10-23 07:38:51","28.5","0.0","-15.3","0.0"
"FMSBX1CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","59.24","2.45","96.21","26.40","2017-10-24 08:28:53","28.5","0.0","-23.0","0.0"
"FMSBX1CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","59.24","2.45","96.21","26.40","2017-10-24 08:28:53","28.5","0.0","-23.0","0.0"
"BIPRDAPP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","67.83","3.11","97.79","45.19","2017-11-15 11:23:03","28.5","0.0","-0.4","0.0"
"BIPRDAPP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","67.83","3.11","97.79","45.19","2017-11-15 11:23:03","28.5","0.0","-0.4","0.0"
"eagpdc02","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","60.59","2.54","96.17","26.11","2017-10-09 10:19:35","28.8","0.0","-17.4","0.0"
"HRSBX3CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","57.96","2.38","96.15","25.99","2017-10-24 08:28:54","28.9","0.0","408.6","0.0"
"HRSBX3CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","57.96","2.38","96.15","25.99","2017-10-24 08:28:54","28.9","0.0","408.6","0.0"
"ERP-FMSBX7WEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","52.32","2.10","96.41","27.83","2017-10-24 08:28:54","28.9","0.0","15.8","0.0"
"ERP-FMSBX7WEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","52.32","2.10","96.41","27.83","2017-10-24 08:28:54","28.9","0.0","15.8","0.0"
"FMUATWEB02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","52.48","2.10","96.39","27.67","2017-10-23 07:38:51","29.1","0.0","18.3","0.0"
"FMUATWEB02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","52.48","2.10","96.39","27.67","2017-10-23 07:38:51","29.1","0.0","18.3","0.0"
"ERP-SCI-NMANNA","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","55.54","2.25","96.37","27.55","2017-10-24 08:27:14","29.2","0.0","41.4","0.0"
"ERP-SCI-NMANNA","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","55.54","2.25","96.37","27.55","2017-10-24 08:27:14","29.2","0.0","41.4","0.0"
"BGS-SkySparks","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","79.69","4.92","98.37","61.46","2017-12-13 14:05:55","29.3","0.0","-45.1","0.0"
"BGS-SkySparks","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","79.69","4.92","98.37","61.46","2017-12-13 14:05:55","29.3","0.0","-45.1","0.0"
"BGS-SkySparks","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","79.69","4.92","98.37","61.46","2017-12-13 14:05:55","29.3","0.0","-45.1","0.0"
"TAX-IMGPROD2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","84.62","6.50","98.75","80.07","2018-06-22 10:26:10","29.5","0.0","-444.0","0.0"
"TAX-IMGPROD2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","84.62","6.50","98.75","80.07","2018-06-22 10:26:10","29.5","0.0","-444.0","0.0"
"ANR-Leo","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","81.23","5.33","98.36","61.08","2018-01-02 08:48:04","29.5","0.0","-18.1","0.0"
"ANR-Leo","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ANR","81.23","5.33","98.36","61.08","2018-01-02 08:48:04","29.5","0.0","-18.1","0.0"
"ANR-Leo","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","81.23","5.33","98.36","61.08","2018-01-02 08:48:04","29.5","0.0","-18.1","0.0"
"TAX-OPSUTIL","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","83.33","6.00","98.68","76.02","2018-01-26 09:06:56","29.7","0.0","77.7","0.0"
"TAX-OPSUTIL","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","83.33","6.00","98.68","76.02","2018-01-26 09:06:56","29.7","0.0","77.7","0.0"
"ANR-Capture","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","76.63","4.28","98.09","52.46","2018-07-20 12:17:47","29.7","0.0","130.1","0.0"
"ANR-Capture","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ANR","76.63","4.28","98.09","52.46","2018-07-20 12:17:47","29.7","0.0","130.1","0.0"
"ANR-Capture","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","76.63","4.28","98.09","52.46","2018-07-20 12:17:47","29.7","0.0","130.1","0.0"
"AHS-DC1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","69.11","3.24","96.94","32.66","2018-03-29 07:45:04","29.9","0.0","40.7","0.0"
"AHS-DC1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","69.11","3.24","96.94","32.66","2018-03-29 07:45:04","29.9","0.0","40.7","0.0"
"ERP-KROULEAU-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","53.52","2.15","96.02","25.12","2017-10-24 08:27:14","29.9","0.0","-27.7","0.0"
"ERP-KROULEAU-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","53.52","2.15","96.02","25.12","2017-10-24 08:27:14","29.9","0.0","-27.7","0.0"
"ERP-ESDEV02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","89.56","9.58","99.25","132.61","2017-10-27 09:06:55","30.0","0.0","105.3","0.0"
"ERP-ESDEV02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","89.56","9.58","99.25","132.61","2017-10-27 09:06:55","30.0","0.0","105.3","0.0"
"HRDEVWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","51.04","2.04","95.98","24.88","2017-11-10 09:16:46","30.2","0.0","0.3","0.0"
"HRDEVWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","51.04","2.04","95.98","24.88","2017-11-10 09:16:46","30.2","0.0","0.3","0.0"
"HRPRDWEB02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","53.47","2.15","95.95","24.69","2017-11-13 10:52:54","30.4","0.0","-44.4","0.0"
"HRPRDWEB02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","53.47","2.15","95.95","24.69","2017-11-13 10:52:54","30.4","0.0","-44.4","0.0"
"Tax-FPDEV01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","64.75","2.84","95.94","24.64","2017-10-27 08:35:12","30.5","0.0","-45.6","0.0"
"Tax-FPDEV01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","64.75","2.84","95.94","24.64","2017-10-27 08:35:12","30.5","0.0","-45.6","0.0"
"ENT-ACD4-TTS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","84.02","6.26","98.74","79.18","2017-12-31 18:40:15","30.5","0.0","-7.3","0.0"
"ENT-ACD4-TTS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","84.02","6.26","98.74","79.18","2017-12-31 18:40:15","30.5","0.0","-7.3","0.0"
"ENT-ACD4-TTS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","84.02","6.26","98.74","79.18","2017-12-31 18:40:15","30.5","0.0","-7.3","0.0"
"BGS-CTIR2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","84.56","6.48","98.74","79.17","2017-12-13 14:05:55","30.5","0.0","18.8","0.0"
"BGS-CTIR2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","84.56","6.48","98.74","79.17","2017-12-13 14:05:55","30.5","0.0","18.8","0.0"
"BGS-CTIR2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","84.56","6.48","98.74","79.17","2017-12-13 14:05:55","30.5","0.0","18.8","0.0"
"ERP-SPETERSON-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","52.93","2.12","96.21","26.36","2017-10-24 08:27:14","30.6","0.0","-21.0","0.0"
"ERP-SPETERSON-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","52.93","2.12","96.21","26.36","2017-10-24 08:27:14","30.6","0.0","-21.0","0.0"
"FMUATWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","49.90","2.00","96.19","26.25","2017-10-23 07:38:51","30.7","0.0","13.8","0.0"
"FMUATWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","49.90","2.00","96.19","26.25","2017-10-23 07:38:51","30.7","0.0","13.8","0.0"
"FMSBX5WEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","42.73","1.75","96.18","26.19","2017-10-24 08:28:53","30.7","0.0","-0.0","0.0"
"FMSBX5WEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","42.73","1.75","96.18","26.19","2017-10-24 08:28:53","30.7","0.0","-0.0","0.0"
"HRUATWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","50.88","2.04","95.91","24.44","2017-10-23 07:38:51","30.8","0.0","-71.4","0.0"
"HRUATWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","50.88","2.04","95.91","24.44","2017-10-23 07:38:51","30.8","0.0","-71.4","0.0"
"DLC-LM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","73.70","3.80","96.18","26.17","2018-01-03 09:30:40","30.8","0.0","-10.7","0.0"
"DLC-LM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","73.70","3.80","96.18","26.17","2018-01-03 09:30:40","30.8","0.0","-10.7","0.0"
"FMUATREP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","49.23","1.97","95.90","24.40","2017-10-23 07:38:51","30.8","0.0","-6.8","0.0"
"FMUATREP01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","49.23","1.97","95.90","24.40","2017-10-23 07:38:51","30.8","0.0","-6.8","0.0"
"ERP-SCI-JKENNERKNECHT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","56.20","2.28","96.17","26.13","2017-10-24 08:27:14","30.8","0.0","-16.0","0.0"
"ERP-SCI-JKENNERKNECHT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","56.20","2.28","96.17","26.13","2017-10-24 08:27:14","30.8","0.0","-16.0","0.0"
"HRSBX4WEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","52.54","2.11","95.89","24.35","2017-10-24 08:28:54","30.9","0.0","-68.8","0.0"
"HRSBX4WEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","52.54","2.11","95.89","24.35","2017-10-24 08:28:54","30.9","0.0","-68.8","0.0"
"eagpdc03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","66.80","3.01","97.06","34.00","2017-10-09 07:58:04","30.9","0.0","-16.7","0.0"
"eagpdc03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","66.80","3.01","97.06","34.00","2017-10-09 07:58:04","30.9","0.0","-16.7","0.0"
"ERP-SCI-SAJMAL","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","45.99","1.85","96.13","25.83","2018-02-09 17:33:04","31.2","0.0","-0.9","0.0"
"ERP-SCI-SAJMAL","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","45.99","1.85","96.13","25.83","2018-02-09 17:33:04","31.2","0.0","-0.9","0.0"
"ERP-TMARINEAU-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","52.94","2.12","96.12","25.81","2017-10-24 08:27:14","31.2","0.0","17.7","0.0"
"ERP-TMARINEAU-VM","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","52.94","2.12","96.12","25.81","2017-10-24 08:27:14","31.2","0.0","17.7","0.0"
"ANR-Intra","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","90.53","10.55","99.31","143.99","2017-12-31 18:46:51","31.3","0.0","76.8","0.0"
"ANR-Intra","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ANR","90.53","10.55","99.31","143.99","2017-12-31 18:46:51","31.3","0.0","76.8","0.0"
"ANR-Intra","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","90.53","10.55","99.31","143.99","2017-12-31 18:46:51","31.3","0.0","76.8","0.0"
"FMSBX3CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","56.39","2.29","95.83","23.99","2017-10-24 08:28:54","31.3","0.0","-31.9","0.0"
"FMSBX3CRY01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","56.39","2.29","95.83","23.99","2017-10-24 08:28:54","31.3","0.0","-31.9","0.0"
"HRUATWEB03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","49.98","2.00","95.82","23.94","2017-10-23 07:38:51","31.4","0.0","-89.9","0.0"
"HRUATWEB03","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","49.98","2.00","95.82","23.94","2017-10-23 07:38:51","31.4","0.0","-89.9","0.0"
"TAX-IMGPROD3","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","83.58","6.09","98.67","75.05","2018-06-22 10:56:18","31.5","0.0","237.6","0.0"
"TAX-IMGPROD3","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","83.58","6.09","98.67","75.05","2018-06-22 10:56:18","31.5","0.0","237.6","0.0"
"ENT-ACD4-SRS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","82.27","5.64","98.60","71.27","2017-12-31 18:40:14","31.6","0.0","-24.8","0.0"
"ENT-ACD4-SRS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","82.27","5.64","98.60","71.27","2017-12-31 18:40:14","31.6","0.0","-24.8","0.0"
"ENT-ACD4-SRS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","82.27","5.64","98.60","71.27","2017-12-31 18:40:14","31.6","0.0","-24.8","0.0"
"Tax-FPTST01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","64.65","2.83","95.78","23.70","2017-10-27 08:35:11","31.7","0.0","22.9","0.0"
"Tax-FPTST01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","64.65","2.83","95.78","23.70","2017-10-27 08:35:11","31.7","0.0","22.9","0.0"
"ABPRDWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","56.32","2.29","95.68","23.14","2017-11-15 11:23:03","32.5","0.0","8.3","0.0"
"ABPRDWEB01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","56.32","2.29","95.68","23.14","2017-11-15 11:23:03","32.5","0.0","8.3","0.0"
"AHS-UTILITIES","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","60.27","2.52","95.67","23.11","2017-12-26 15:37:13","32.5","0.0","-66.9","0.0"
"AHS-UTILITIES","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","60.27","2.52","95.67","23.11","2017-12-26 15:37:13","32.5","0.0","-66.9","0.0"
"All","NAS Fileset","\\10.244.1.146\EXE","Local","NL Two Weeks NAS","Global","32.55","1.48","95.06","20.23","2018-01-15 13:13:27","32.7","0.0","4.4","0.0"
"HRUATWEB02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","47.95","1.92","95.63","22.90","2017-10-23 07:38:51","32.8","0.0","-54.5","0.0"
"HRUATWEB02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","47.95","1.92","95.63","22.90","2017-10-23 07:38:51","32.8","0.0","-54.5","0.0"
"TAX-CHAINB1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","97.08","34.28","99.79","467.99","2017-10-23 07:46:12","32.9","0.0","-109.9","0.0"
"TAX-CHAINB1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","97.08","34.28","99.79","467.99","2017-10-23 07:46:12","32.9","0.0","-109.9","0.0"
"DEV-ACD4-CCS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","87.39","7.93","99.11","112.54","2017-10-24 08:09:34","32.9","0.0","14.2","0.0"
"DEV-ACD4-CCS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","87.39","7.93","99.11","112.54","2017-10-24 08:09:34","32.9","0.0","14.2","0.0"
"DEV-ACD4-CCS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","87.39","7.93","99.11","112.54","2017-10-24 08:09:34","32.9","0.0","14.2","0.0"
"Tax-GWSPRD01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","60.55","2.53","95.53","22.39","2018-01-26 09:06:56","33.6","0.0","-127.7","0.0"
"Tax-GWSPRD01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","60.55","2.53","95.53","22.39","2018-01-26 09:06:56","33.6","0.0","-127.7","0.0"
"eagpdc01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","61.30","2.58","96.33","27.26","2017-10-09 10:19:35","33.6","0.0","-19.3","0.0"
"eagmsplunk02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","75.48","4.08","96.85","31.74","2017-10-06 14:37:32","33.8","0.0","50.1","0.0"
"eagmsplunk02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","75.48","4.08","96.85","31.74","2017-10-06 14:37:32","33.8","0.0","50.1","0.0"
"ERP-SCI-CBURNETT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","49.01","1.96","95.80","23.79","2017-10-24 08:27:14","33.9","0.0","108.8","0.0"
"ERP-SCI-CBURNETT","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","49.01","1.96","95.80","23.79","2017-10-24 08:27:14","33.9","0.0","108.8","0.0"
"FMUATAPP02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","ERP","66.87","3.02","97.17","35.32","2017-10-23 07:38:51","34.0","0.0","-22.7","0.0"
"FMUATAPP02","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","66.87","3.02","97.17","35.32","2017-10-23 07:38:51","34.0","0.0","-22.7","0.0"
"TAX-GTPROD1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","60.65","2.54","95.47","22.07","2018-01-30 08:40:21","34.1","0.0","-87.3","0.0"
"TAX-GTPROD1","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","60.65","2.54","95.47","22.07","2018-01-30 08:40:21","34.1","0.0","-87.3","0.0"
"BGS-TCOVHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","84.40","6.41","98.26","57.39","2017-12-13 14:05:55","34.1","0.0","113.5","0.0"
"BGS-TCOVHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","84.40","6.41","98.26","57.39","2017-12-13 14:05:55","34.1","0.0","113.5","0.0"
"BGS-TCOVHVAC","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","84.40","6.41","98.26","57.39","2017-12-13 14:05:55","34.1","0.0","113.5","0.0"
"Tax-secure-FTP","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","56.48","2.30","95.47","22.06","2017-10-23 07:46:12","34.1","0.0","-42.2","0.0"
"Tax-secure-FTP","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","56.48","2.30","95.47","22.06","2017-10-23 07:46:12","34.1","0.0","-42.2","0.0"
"TAX-IMGFILES2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","88.60","8.77","99.09","109.83","2018-06-22 12:26:40","34.2","0.0","230.2","0.0"
"TAX-IMGFILES2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","88.60","8.77","99.09","109.83","2018-06-22 12:26:40","34.2","0.0","230.2","0.0"
"ENT-PRINTERS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","66.46","2.98","96.40","27.77","2017-11-10 09:00:35","34.4","0.0","31.2","0.0"
"ENT-PRINTERS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","DII - EAS","66.46","2.98","96.40","27.77","2017-11-10 09:00:35","34.4","0.0","31.2","0.0"
"ENT-PRINTERS","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","66.46","2.98","96.40","27.77","2017-11-10 09:00:35","34.4","0.0","31.2","0.0"
"eagmscrt01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","68.80","3.21","97.19","35.59","2017-10-06 15:16:14","34.7","0.0","-25.9","0.0"
"TAX-DC01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","72.50","3.64","97.10","34.49","2018-01-26 11:54:06","34.9","0.0","68.2","0.0"
"TAX-DC01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","72.50","3.64","97.10","34.49","2018-01-26 11:54:06","34.9","0.0","68.2","0.0"
"Tax-FPPRD01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","59.38","2.46","95.36","21.55","2018-01-26 12:06:32","34.9","0.0","-32.5","0.0"
"Tax-FPPRD01","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","59.38","2.46","95.36","21.55","2018-01-26 12:06:32","34.9","0.0","-32.5","0.0"
"TAX-GTPROD2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Dave Fortin","59.34","2.46","95.34","21.48","2018-01-30 08:40:21","35.0","0.0","-59.5","0.0"
"TAX-GTPROD2","vSphere VM","eagpvmvc01.ea.dii.state.vt.us","Local","NL Two Weeks","Global","59.34","2.46","95.34","21.48","2018-01-30 08:40:21","35.0","0.0","-59.5","0.0"
